"","obsn_num","house_price","income","in_cali","earthquake","epsilon"
"34",34,0.727688891650785,0.0947264863714024,1,0,-0.0959435402062276
"35",35,0.311505267121812,0.0890837295820314,1,1,0.0160866192116553
"36",36,0.861116982843297,0.0981683643485482,1,0,0.0202751611005557
"37",37,0.986596929032467,0.0864928973023676,1,0,0.204132442520629
"38",38,0.8342623134567,0.104572831554653,1,0,-0.038601844316564
"39",39,0.899548304867249,0.100216611642714,1,0,0.0484652466536809
"40",40,0.969167135565094,0.107024511137024,1,0,0.0840445798799747
"41",41,0.929831120650576,0.102346359347347,1,0,0.0680993239138411
"42",42,0.716219225825033,0.0990935700156771,1,0,-0.129248624253353
"43",43,0.719014340630199,0.0944338361948512,1,0,-0.103154840344057
"44",44,0.906898176417023,0.0980507915545331,1,0,0.0666442186443575
"45",45,1.07910646613923,0.117490987554676,1,0,0.14165152836585
"46",46,0.755218962323587,0.0933978240051144,1,0,-0.0617701577019852
"47",47,0.862565860576547,0.102514291776349,1,0,-5.59830519824689e-06
"48",48,0.913787848230652,0.112899637876075,1,0,-0.000710341149720369
"49",49,0.830921398240224,0.117562457340597,1,0,-0.106890888462762
"50",50,0.803326492826466,0.100424571305936,1,0,-0.0487963637032164
"51",51,0.491644043174357,0.0882949763135883,0,0,-0.0498308383935849
"52",52,0.640887734138605,0.101132190784844,0,0,0.0352267802143876
"53",53,0.480154951536652,0.0978169082999454,0,0,-0.108929589963075
"54",54,0.589207156081398,0.0985766899504207,0,0,-0.00367629367070552
"55",55,0.594512554725397,0.0892268862195348,0,0,0.0483781236277233
"56",56,0.55338433245828,0.0866044393730807,0,0,0.0203621355928764
"57",57,0.719809312233424,0.114648681926085,0,0,0.0465659026029992
"58",58,0.471610208179137,0.100744291102183,0,0,-0.132111247331777
"59",59,0.803511587159223,0.0948266495888577,0,0,0.229378339214934
"60",60,0.576958783712586,0.106297261695229,0,0,-0.0545275247635605
"61",61,0.600133169032099,0.105236469849997,0,0,-0.0260491802178881
"62",62,0.542764581867361,0.103181539922854,0,0,-0.073143117746908
"63",63,0.51763634255935,0.0816312332453218,0,0,0.00948017633274111
"64",64,0.529445701895675,0.0870891987525344,0,0,-0.00600029186699667
"65",65,0.569290091578415,0.100319119647114,0,0,-0.0323055066571542
"66",66,0.51176484503916,0.0987222297202728,0,0,-0.0818463035622041
"67",67,0.50002844310227,0.106006321555687,0,0,-0.130003164676167
"68",68,0.559141737370488,0.0922127907349501,0,0,-0.00192221630426265
"69",69,0.648700081142294,0.100829380981786,0,0,0.0445531762333662
"70",70,0.796479726061459,0.0996302862083675,0,0,0.198328295019622
"71",71,0.573868059224059,0.0940375937074088,0,0,0.00368009068701507
"72",72,0.85648908146251,0.104971043625701,0,0,0.231633863334005
"73",73,0.651056513131472,0.0978897015035091,0,0,0.0616080056139267
"74",74,0.743287483751297,0.102345640545396,0,0,0.131559281024318
"75",75,0.711515652842917,0.0967453499406707,0,0,0.127788903139564
"76",76,0.461898104864055,0.0944818740477783,0,0,-0.110511265374837
"77",77,0.73643938768551,0.108006088583527,0,0,0.0964089447678748
"78",78,0.553783328015486,0.0802583375655791,0,0,0.0524916401875904
"79",79,0.688503840767032,0.112396109727703,0,0,0.0265232921285182
"80",80,0.688196931268539,0.0949007792401032,0,0,0.113693035068023
"81",81,0.617598231539853,0.112221495781349,0,0,-0.0435092473668914
"82",82,0.639428581951274,0.117350761890771,0,0,-0.0473252275025794
"83",83,0.84434865014987,0.120565640054772,0,0,0.14152044987601
"84",84,0.663181900235703,0.0906784280458607,0,0,0.109789760006399
"85",85,0.496133218722133,0.0794838202755729,0,0,-0.00128588265573194
"86",86,0.497215104175504,0.0969624723224824,0,0,-0.087597257436908
"87",87,0.517892927861349,0.097937201283,0,0,-0.0717930785536512
"88",88,0.631528187497539,0.0920426754879438,0,0,0.0713148100578198
"89",89,0.622412848908618,0.092908460026681,0,0,0.0578705487752124
"90",90,0.634401296083855,0.0915743668521604,0,0,0.0765294618230528
"91",91,0.631596814599719,0.112929718784324,0,0,-0.0330517793218985
"92",92,0.729890460235793,0.108721107562627,0,0,0.0862849224226597
"93",93,0.459950986960316,0.108741261147735,0,0,-0.183755318778358
"94",94,0.694967029597972,0.0987566714018683,0,0,0.10118367258863
"95",95,0.657382462323466,0.108548788324802,0,0,0.0146385206994572
"96",96,0.536164217271378,0.0892083020124593,0,0,-0.00987729279091829
"97",97,0.554266385498172,0.0924912404931695,0,0,-0.0081898169676752
"98",98,0.493076289971974,0.0924416101433652,0,0,-0.0691317607448521
"99",99,0.566040627105067,0.0987395818032561,0,0,-0.0276572819112131
"100",100,0.691862160734279,0.0955936065603636,0,0,0.113894127932461
