"","obsn_num","house_price","income","in_cali","earthquake","epsilon"
"71",71,0.657825612994204,0.0889666557552209,0,0,0.112992334218099
"72",72,0.487703558151082,0.0894838003691454,0,0,-0.0597154436946455
"73",73,0.543615352729618,0.0996174185226829,0,0,-0.0544717398837964
"74",74,0.577326840329399,0.107808603729145,0,0,-0.0617161783163269
"75",75,0.632014484452639,0.0980795175331716,0,0,0.0416168967867807
"76",76,0.482442284051995,0.0924824446928156,0,0,-0.079969939412083
"77",77,0.620301378610404,0.0880337313838128,0,0,0.0801327216913403
"78",78,0.568944869852836,0.0831728811190863,0,0,0.0530804642574048
"79",79,0.603932359175148,0.109955337380925,0,0,-0.0458443277294748
"80",80,0.61072124174237,0.0974469594157941,0,0,0.0234864446633989
"81",81,0.50857034761677,0.0878773142327915,0,0,-0.0308162235471877
"82",82,0.656071156693773,0.0983324601688546,0,0,0.0644088558495003
"83",83,0.48612839732596,0.0966596278120443,0,0,-0.0971697417342616
"84",84,0.618408744358018,0.109431370347853,0,0,-0.0287481073812476
"85",85,0.408295975626872,0.0959938469523273,0,0,-0.171673259134764
"86",86,0.347598282397083,0.0892738520401695,0,0,-0.198770977803765
"87",87,0.639810000273187,0.10004757858434,0,0,0.0395721073514858
"88",88,0.734795803360886,0.0949258500787508,0,0,0.160166552967133
"89",89,0.481946551670907,0.11267139352533,0,0,-0.181410415955744
"90",90,0.574746374701294,0.0948211709009565,0,0,0.000640520196511556
"91",91,0.617418522478219,0.101553199746938,0,0,0.00965252374352765
"92",92,0.628628134679427,0.0948102903320913,0,0,0.0545766830189707
"93",93,0.657577621713898,0.0895277232347911,0,0,0.109939005539942
"94",94,0.480810830518623,0.0959335477851393,0,0,-0.0988569084070732
"95",95,0.660360273116928,0.102801326455416,0,0,0.0463536408398464
"96",96,0.534123997979963,0.103030079243485,0,0,-0.0810263982374631
"97",97,0.557557390615473,0.108626451677439,0,0,-0.0855748677717222
"98",98,0.62983424676391,0.0990337391995963,0,0,0.0346655507659281
"99",99,0.640870336580528,0.0972460170448733,0,0,0.0546402513561615
"100",100,0.520456034849263,0.0931843833930163,0,0,-0.0454658821158186
